target_chembl_id,chembl_id,molregno,assay_chembl_id,src_id,src_short_name,journal,pubmed_id,doi,tid,uniprotId,pref_name,organism,standard_value,standard_units,standard_relation,pchembl_value,isHighQualityProbe,isTherapeuticTarget,proteinClass,concatenated_sources
CHEMBL1899,"CHEMBL2151572,CHEMBL123137,CHEMBL56900,CHEMBL53929,CHEMBL128,CHEMBL39,CHEMBL1729,CHEMBL2104993,CHEMBL76370,CHEMBL1189679,CHEMBL2151439,CHEMBL654,CHEMBL715,CHEMBL289469,CHEMBL1829335,CHEMBL1643880,CHEMBL1643895,CHEMBL117287,CHEMBL46,CHEMBL1110,CHEMBL42,CHEMBL56564,CHEMBL1112,CHEMBL2151437,CHEMBL2179529","122247,1377263,54547,1422241,1176030,88791,1058590,663629,1422105,2261,27610,3183,201324,1058607,88800,1440335,557741,27111,153342,1422107,34197,155006,191172,2214,78400","CHEMBL1285707,CHEMBL2215822,CHEMBL3094580,CHEMBL2174993,CHEMBL2157809,CHEMBL923632,CHEMBL3226689,CHEMBL5215979,CHEMBL2157811,CHEMBL618143,CHEMBL840091,CHEMBL964233,CHEMBL2157806,CHEMBL1648623,CHEMBL1960084,CHEMBL2437603,CHEMBL2184671,CHEMBL618152,CHEMBL619058,CHEMBL1648624,CHEMBL1648628,CHEMBL2404383,CHEMBL1274533",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Nature,Medchemcomm,Eur J Med Chem","9357515.0,2.4035337E7,2.3006041E7,2.1919481E7,3.4311086E7,1.8033297E7,1.5261283E7,1.9261477E7,2.2793665E7,2.1486038E7,2145434.0,2.3756062E7,2.4128813E7,2.2107017E7,1.1514154E7,2.1146988E7,2.0724042E7,2.0889341E7","10.1016/j.bmcl.2013.05.018,10.1021/jm00172a007,10.1021/jm201295j,10.1039/C2MD00311B,10.1016/j.ejmech.2010.07.039,10.1016/j.bmcl.2010.11.080,10.1016/j.bmcl.2004.06.005,10.1021/jm3006542,10.1021/jm101459g,10.1016/j.bmcl.2010.09.038,10.1016/s0960-894x(01)00417-6,10.1021/jm9704560,10.1021/jm2007672,10.1016/j.bmc.2013.09.028,10.1021/jm300801u,10.1016/j.bmcl.2013.08.072,10.1016/j.bmc.2008.11.045,10.1016/j.bmcl.2021.128275,10.1038/nature05991",144,P46098,Serotonin 3a (5-HT3a) receptor,Homo sapiens,"2.0,12.0,2.7,0.5,5.4,0.09,2511.89,3981.07,0.36,141.0,299.0,1000.0,4.677,186.21,2900.0,0.03162,3.7,24.0,0.06,700.0,1995.26,9.3,0.19",nM,=,"9.72,5.7,7.62,8.7,8.57,5.6,7.92,10.5,5.4,6.0,5.54,6.85,6.73,6.16,8.27,9.44,10.22,10.05,8.43,8.03,8.33,6.52,9.3",false,"false,true",IC,"impc,chembl,impc,ot_genetics_portal,chembl,chemicalProbes,chembl"
CHEMBL1902,"CHEMBL269732,CHEMBL8597,CHEMBL413,CHEMBL160,CHEMBL350775","72873,255753,924,4028,923","CHEMBL677276,CHEMBL678143,CHEMBL2061149,CHEMBL678154",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem","2.2455444E7,9857082.0,9873523.0","10.1021/jm201746x,10.1016/S0960-894X(01)80992-6,10.1021/jm980307x,10.1016/s0960-894x(98)00397-7",80,P62942,FK506-binding protein 1A,Homo sapiens,"20.0,1.6,0.2,17.0",nM,=,"8.8,7.77,7.7,9.7","false,true","false,true",Enzyme,"impc,chembl,impc,chemicalProbes,chembl,chemicalProbes,chembl"
CHEMBL1904,"CHEMBL17350,CHEMBL3545350,CHEMBL28564,CHEMBL48029,CHEMBL305187","104385,41256,70014,1927199,19774","CHEMBL5120160,CHEMBL856830,CHEMBL4309004,CHEMBL3390297,CHEMBL1781194",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem","1.7249648E7,2.5458498E7,2.9446949E7,2.1524576E7,3.6084304E7","10.1021/jm060983w,10.1016/j.bmc.2014.10.004,10.1016/j.bmcl.2011.03.117,10.1021/acs.jmedchem.2c01003,10.1021/acs.jmedchem.7b01640",222,Q13224,Glutamate [NMDA] receptor subunit epsilon 2,Homo sapiens,"12.0,93.0,13.0,10.07,74.0",nM,=,"8.0,7.92,7.13,7.89,7.03",false,"false,true",IC,"impc,chembl,chemicalProbes,chembl"
CHEMBL1906,"CHEMBL1946170,CHEMBL105442,CHEMBL477989,CHEMBL1336,CHEMBL4583691,CHEMBL511836,CHEMBL3086075,CHEMBL558752","1277553,169054,568340,2454122,1603539,276734,489669,517360","CHEMBL946283,CHEMBL4399184,CHEMBL4342919,CHEMBL951323,CHEMBL2173453,CHEMBL3090924,CHEMBL3636909",1,LITERATURE,"ACS Med Chem Lett,Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","3.1284081E7,1.8942827E7,3.1059256E7,1.8346893E7,2.2808911E7,2.6396681E7,2.415737E7","10.1016/j.bmcl.2008.02.068,10.1021/jm801050k,10.1021/ml500526p,10.1016/j.bmcl.2013.10.001,10.1021/jm300613w,10.1021/acs.jmedchem.9b00161,10.1016/j.ejmech.2019.06.063",10904,P04049,Serine/threonine-protein kinase RAF,Homo sapiens,"9.0,1.0,12.0,19.0,4.0,1.72,0.2,1.5",nM,=,"9.0,8.82,7.72,7.92,8.76,9.7,8.4,8.05",false,"false,true",Kinase,"impc,intogen,chembl,eva_somatic,cancer_gene_census,chembl,eva_somatic,cancer_gene_census,intogen,chembl,eva_somatic,cancer_gene_census,chemicalProbes"
CHEMBL1907,"CHEMBL1077583,CHEMBL2103847","1376117,617558","CHEMBL1100889,CHEMBL4132610",1,LITERATURE,"J Med Chem,Eur J Med Chem","2.8803047E7,1.9757839E7","10.1016/j.ejmech.2017.07.048,10.1021/jm900651p",243,P15144,Aminopeptidase N,Homo sapiens,"680.0,8.511",nM,=,"6.17,8.07",false,"false,true",Enzyme,"impc,chembl,chemicalProbes"
CHEMBL1907588,"CHEMBL894,CHEMBL1396,CHEMBL504652,CHEMBL3,CHEMBL2103881,CHEMBL134713","1376151,115,77128,221515,330452,478192","CHEMBL2061180,CHEMBL1943465,CHEMBL1068092,CHEMBL1211578,CHEMBL3363160",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem","2.2749278E7,2.0663668E7,2.0158204E7,2.490126E7,2.2177081E7","10.1016/j.bmcl.2011.11.090,10.1016/j.bmcl.2010.06.142,10.1016/j.bmcl.2012.05.108,10.1021/jm401937a,10.1021/jm9017465",104282,"Q07001,P07510,P11230,P02708",Acetylcholine receptor; alpha1/beta1/delta/gamma,Homo sapiens,"1480.0,600.0,7.9,8200.0,3900.0,5700.0",nM,=,"5.24,5.83,8.1,5.41,6.22,5.09",false,true,IC,chembl
CHEMBL1907598,"CHEMBL916,CHEMBL2180983,CHEMBL428647,CHEMBL590628,CHEMBL3319236,CHEMBL429876,CHEMBL2180985,CHEMBL1174","1441804,82721,1441806,191902,598093,1783889,433425,8062","CHEMBL2447562,CHEMBL1064843,CHEMBL4604546,CHEMBL833127,CHEMBL2185914,CHEMBL4375386",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem","1.9942441E7,2.4095096E7,3.1999923E7,2.3140358E7,3.1381331E7,1.5715477E7","10.1021/jm049165z,10.1021/jm301058f,10.1021/acs.jmedchem.9b01869,10.1016/j.bmc.2009.11.019,10.1016/j.bmcl.2013.09.031,10.1021/acs.jmedchem.9b00819",104292,"P06756,P05106",Integrin alpha-V/beta-3,Homo sapiens,"8.5,0.51,11.0,120.0,3.7,34.0,0.9,6.01",nM,=,"6.92,8.07,8.43,7.47,7.96,9.29,9.05,8.22",false,"false,true",None,"impc,intogen,chembl,cancer_gene_census,eva,chembl,chemicalProbes,impc,intogen,ot_genetics_portal,chembl,cancer_gene_census,impc,ot_genetics_portal,cancer_gene_census"
CHEMBL1907603,"CHEMBL17350,CHEMBL742,CHEMBL28564,CHEMBL305187,CHEMBL807,CHEMBL182066","104385,41256,52523,38833,19774,306619","CHEMBL1803133,CHEMBL1105655,CHEMBL747358,CHEMBL1292494,CHEMBL4307305",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","1.263956E7,2.0965739E7,3.1351393E7,2.1453995E7,2.0361801E7","10.1021/jm1000024,10.1016/s0960-894x(02)01060-0,10.1016/j.bmc.2010.09.026,10.1016/j.ejmech.2019.07.051,10.1016/j.ejmech.2011.03.013",104297,"Q13224,Q05586",Glutamate NMDA receptor; GRIN1/GRIN2B,Homo sapiens,"1000.0,4.0,11.0,10.0,3200.0,13.0",nM,=,"8.0,7.89,6.0,5.5,7.96,8.4",false,true,IC,"uniprot_literature,impc,eva,orphanet,gene2phenotype,chembl,uniprot_variants,eva,orphanet,chembl,impc,chembl,impc,eva,chembl,uniprot_literature,impc,eva,orphanet,gene2phenotype,clingen,chembl,uniprot_variants,chembl"
CHEMBL1907604,"CHEMBL5092058,CHEMBL742,CHEMBL55,CHEMBL807,CHEMBL395091,CHEMBL1699,CHEMBL95,CHEMBL660","3965,390556,545974,52523,38833,2736509,27647,9333","CHEMBL3636231,CHEMBL3242673,CHEMBL2399396,CHEMBL4361700,CHEMBL1105653,CHEMBL3598769,CHEMBL5145401,CHEMBL4687811",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","2.3692871E7,2.6145819E7,3.2915563E7,3.5051811E7,2.6430967E7,3.1301562E7,2.4630693E7,2.0361801E7","10.1016/j.bmc.2021.116576,10.1016/j.bmcl.2013.04.063,10.1021/acs.jmedchem.0c01193,10.1021/acs.jmedchem.5b01214,10.1021/jm1000024,10.1016/j.ejmech.2019.07.011,10.1016/j.bmc.2015.06.030,10.1016/j.bmc.2014.02.049",104298,"Q12879,Q05586",Glutamate NMDA receptor; GRIN1/GRIN2A,Homo sapiens,"180.0,4900.0,0.95,510.0,2300.0,720.0,11.4,10000.0",nM,=,"9.02,5.0,6.29,5.31,5.64,7.94,6.75,6.14","false,true","false,true",IC,"impc,chembl,cancer_gene_census,uniprot_literature,impc,eva,orphanet,intogen,ot_genetics_portal,gene2phenotype,gene_burden,clingen,chembl,eva_somatic,uniprot_variants,cancer_gene_census,impc,chembl,uniprot_literature,impc,eva,orphanet,intogen,ot_genetics_portal,gene2phenotype,gene_burden,chembl,eva_somatic,uniprot_variants,cancer_gene_census,chemicalProbes,impc,ot_genetics_portal,gene_burden,chembl,chembl"
CHEMBL1907605,"CHEMBL4446357,CHEMBL189963,CHEMBL564829,CHEMBL2103840,CHEMBL1944698,CHEMBL4442620,CHEMBL3301622,CHEMBL3545083,CHEMBL482967,CHEMBL599552,CHEMBL14762,CHEMBL4462530,CHEMBL428690,CHEMBL4297644,CHEMBL1230607","319858,2335615,520120,2369539,1376110,692957,601890,2353366,2349629,1276066,1926932,14221,559790,14366,1763584","CHEMBL3777409,CHEMBL1074420,CHEMBL4325326,CHEMBL5136664,CHEMBL4613392,CHEMBL1119885,CHEMBL4679832,CHEMBL3856522,CHEMBL3762220,CHEMBL4346777,CHEMBL4815229,CHEMBL4678899,CHEMBL4370688,CHEMBL4346784",1,LITERATURE,"ACS Med Chem Lett,Bioorg Med Chem,J Med Chem,Eur J Med Chem","2.7171036E7,3.054344E7,3.0733087E7,3.3516985E7,2.0153204E7,3.0639897E7,3.3603963E7,2.6706352E7,2.0462263E7,3.3306391E7,2.6851505E7,3.1895562E7,3.5749742E7","10.1021/acs.jmedchem.9b01427,10.1016/j.ejmech.2019.01.003,10.1021/acs.jmedchem.1c02184,10.1016/j.ejmech.2015.11.047,10.1021/acsmedchemlett.1c00017,10.1021/jm901913s,10.1016/j.bmc.2010.01.042,10.1016/j.bmc.2019.01.027,10.1021/acs.jmedchem.0c01754,10.1016/j.ejmech.2021.113215,10.1021/acs.jmedchem.6b00150,10.1016/j.ejmech.2016.01.011,10.1021/acs.jmedchem.8b01469",104299,"P24864,P24941",Cyclin-dependent kinase 2/cyclin E1,Homo sapiens,"2.0,9.0,1000.0,5.0,8.0,100.0,52.0,6300.0,0.12,1485.0,390.0,9200.0,18.0",nM,=,"8.05,8.3,8.7,7.75,9.92,5.04,6.0,8.1,7.28,5.83,5.2,7.0,6.41",false,"false,true","None,Kinase","cancer_gene_census,impc,intogen,ot_genetics_portal,cancer_gene_census,impc,chembl,impc,cancer_gene_census"
CHEMBL1907606,CHEMBL3590107,1951263,CHEMBL4324286,1,LITERATURE,J Med Chem,3.1710489E7,10.1021/acs.jmedchem.9b01295,104300,P27361,Mitogen-activated protein kinase; ERK1/ERK2,Homo sapiens,2.5,nM,=,8.6,true,false,Kinase,chemicalProbes
CHEMBL1909487,CHEMBL58150,89138,CHEMBL3119094,1,LITERATURE,Bioorg Med Chem,2.444048E7,10.1016/j.bmc.2013.12.064,104332,Q9Y2J8,Protein-arginine deiminase type-2,Homo sapiens,200.0,nM,=,6.7,false,false,Enzyme,chemicalProbes
CHEMBL1914,"CHEMBL812,CHEMBL1294,CHEMBL1255901,CHEMBL659,CHEMBL887,CHEMBL636,CHEMBL1115,CHEMBL51085,CHEMBL1206,CHEMBL502,CHEMBL94,CHEMBL95","157330,704882,255477,54149,75752,27639,75507,9277,27251,213639,9372,9333","CHEMBL5142617,CHEMBL884137,CHEMBL3068695,CHEMBL4822910,CHEMBL4048086,CHEMBL1816233,CHEMBL4342662,CHEMBL654416,CHEMBL3772143,CHEMBL1771987,CHEMBL2166019,CHEMBL1176720",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,Med Chem Res,J Med Chem,Medchemcomm,Eur J Med Chem","3.3979775E7,2.1570751E7,3.0744931E7,2738887.0,3.5969197E7,2.0627738E7,2.9033232E7,2.1216144E7,2202827.0,2.3062825E7","10.1021/acs.jmedchem.2c00944,10.1016/j.ejmech.2011.04.038,10.1016/j.bmcl.2010.12.041,10.1021/jm00171a001,10.1016/j.bmc.2012.09.040,10.1016/j.bmc.2010.05.022,10.1016/j.bmc.2021.116194,10.1021/jm00127a020,10.1007/s00044-011-9804-0,10.1016/j.bmc.2019.01.025,10.1039/C5MD00274E,10.1016/j.bmcl.2017.09.055",10532,P06276,Butyrylcholinesterase,Homo sapiens,"3500.0,15.0,100.0,0.0267,20.0,170.0,1230.0,900.0,14.0,14.3,4600.0,4760.0",nM,=,"6.05,10.57,6.77,7.84,5.32,5.46,5.91,7.7,7.82,7.0,5.34,7.85",false,true,Enzyme,chembl
CHEMBL1916,"CHEMBL629,CHEMBL954,CHEMBL726,CHEMBL716,CHEMBL442,CHEMBL836,CHEMBL621,CHEMBL762,CHEMBL219916,CHEMBL30008,CHEMBL597,CHEMBL157138,CHEMBL10316,CHEMBL1729,CHEMBL301265,CHEMBL415,CHEMBL1255582,CHEMBL1628227,CHEMBL1437,CHEMBL305660,CHEMBL611,CHEMBL42,CHEMBL833,CHEMBL420,CHEMBL289480,CHEMBL537669,CHEMBL778,CHEMBL1491,CHEMBL654,CHEMBL516,CHEMBL17860,CHEMBL844,CHEMBL647,CHEMBL54,CHEMBL81,CHEMBL15245,CHEMBL1201203,CHEMBL296419,CHEMBL564,CHEMBL106525,CHEMBL6437,CHEMBL531,CHEMBL479,CHEMBL1626,CHEMBL723,CHEMBL728,CHEMBL71,CHEMBL2,CHEMBL134,CHEMBL707,CHEMBL715,CHEMBL1108,CHEMBL1732,CHEMBL85,CHEMBL493,CHEMBL445,CHEMBL761,CHEMBL1112","60319,152751,27609,36662,2261,469763,2203,15191,37266,88815,557741,34197,155006,20130,573,92984,23093,7065,27072,558566,5970,364745,263558,6784,27495,1202,418414,2262,3859,16391,1051118,11005,996,36842,33373,42468,20131,6216,549934,42520,60422,27610,97,705400,175722,372912,38764,12494,111060,62817,6914,65605,7714,26401,34234,44905,61181,675154","CHEMBL903400,CHEMBL1960291,CHEMBL648618,CHEMBL4406617,CHEMBL648617,CHEMBL1016579,CHEMBL648624,CHEMBL1909090,CHEMBL828757,CHEMBL3882404,CHEMBL5121191,CHEMBL2060409,CHEMBL648703,CHEMBL3590965,CHEMBL907694,CHEMBL3106121,CHEMBL648614,CHEMBL3413562,CHEMBL876745,CHEMBL1259387","15,1,38","DRUGMATRIX,PATENT,LITERATURE","Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","8632424.0,9379432.0,2.4365159E7,7658428.0,3.4710746E7,2.2750139E7,2.5648685E7,2.0809632E7,8784451.0,2.5557493E7,9016324.0,1.5771415E7,1.8578476E7,1.7034141E7,7752182.0,3.2342685E7,1.7257841E7,2.2341244E7","10.1016/j.bmcl.2013.12.024,10.1021/jm960012o,10.1016/j.bmcl.2006.12.094,10.1016/j.ejmech.2021.113931,10.1021/jm9605142,10.1021/jm970364a,10.1021/jm960359r,10.1021/acs.jmedchem.0c00424,10.1021/jm00010a001,10.1021/jm049632c,10.1016/j.bmc.2015.01.013,10.1016/j.bmc.2012.06.008,10.1021/jm800250z,10.1021/jm1006269,10.1016/j.bmc.2012.01.035,10.1016/j.ejmech.2014.12.045,10.1021/jm00018a001,10.1021/jm060262x",218,P18825,Alpha-2c adrenergic receptor,Homo sapiens,"1.38,1.144,185.0,22.0,261.0,12.0,12.59,0.626,161.0,17.78,63.0,282.0,61.1,113.0,57.0,54.0,7.9,9.333,28.0,150.0,8.599,280.0,14.0,24.0,25.0,13.0,2.291,78.0,1.9,285.0,37.0,1.0,52.2,171.0,0.5,0.48,147.0,37.9,32.0,18.0,30.0,1.389,107.0,3.4,1.51,13.8,215.0,205.0,3.8,77.0,8.4,256.0,268.0,40.1,1.809,76.0",nM,=,"7.12,6.77,7.62,7.27,7.52,8.07,7.92,6.69,8.1,7.11,6.82,7.86,7.21,6.73,7.85,8.42,8.94,6.54,7.9,6.79,7.43,7.2,7.5,9.3,8.72,8.64,6.83,6.58,8.82,7.89,7.28,6.95,6.97,9.2,6.59,7.55,7.42,6.67,9.0,8.74,6.55,7.75,6.57,8.03,7.66,7.6,8.08,7.24,9.32,8.86,7.4,8.47",false,"false,true",GPCR,"chemicalProbes,chembl"
CHEMBL1917,"CHEMBL1823872,CHEMBL71723,CHEMBL556949","567040,108401,1173967","CHEMBL1024527,CHEMBL807426,CHEMBL2394818",1,LITERATURE,"Bioorg Med Chem,J Med Chem","1.935118E7,9632348.0,2.3582449E7","10.1016/j.bmc.2013.03.016,10.1021/jm801314f,10.1021/jm980194h",12786,P30872,Somatostatin receptor 1,Homo sapiens,"0.14,1.6,14.0",nM,=,"8.8,9.85,7.85",false,"false,true",GPCR,"chemicalProbes,chembl"
CHEMBL1919,"CHEMBL1059,CHEMBL940","88316,136161","CHEMBL4825605,CHEMBL641407",1,LITERATURE,"ACS Med Chem Lett,Bioorg Med Chem Lett","3.479587E7,1.5050626E7","10.1021/acsmedchemlett.1c00416,10.1016/j.bmcl.2004.01.087",150,P54289,Voltage-gated calcium channel alpha2/delta subunit 1,Homo sapiens,"19.0,27.0",nM,=,"7.72,7.57",false,true,IC,"impc,eva,orphanet,ot_genetics_portal,chembl,eva,orphanet,ot_genetics_portal,chembl"
CHEMBL1929,"CHEMBL1467,CHEMBL2316142,CHEMBL2316141,CHEMBL1164729,CHEMBL1078685,CHEMBL250450,CHEMBL50,CHEMBL859,CHEMBL31574,CHEMBL2316158","1515225,42756,1515226,395607,420125,65935,1515242,647206,617076,3666","CHEMBL4035713,CHEMBL4610164,CHEMBL3870270,CHEMBL4054643,CHEMBL3370870,CHEMBL1023248,CHEMBL3370868",1,LITERATURE,"Bioorg Med Chem,J Nat Prod,Eur J Med Chem","2.5060641E7,9461655.0,2.8340987E7,2.8511908E7,3.0769179E7,2.847818E7","10.1021/np970237h,10.1016/j.bmc.2016.10.022,10.1021/np500320g,10.1016/j.bmc.2017.05.010,10.1016/j.ejmech.2017.04.031,10.1016/j.ejmech.2019.01.043",149,P47989,Xanthine dehydrogenase,Homo sapiens,"5.7,35.0,49.4,280.0,24.5,4330.0,3.6,10.8,1600.0,0.1",nM,=,"8.44,8.24,6.55,7.97,5.36,10.0,7.46,5.8,7.61,7.31",false,"false,true",Enzyme,"impc,chembl,chemicalProbes,chembl"
CHEMBL1930,CHEMBL1464,394165,CHEMBL4434081,1,LITERATURE,Bioorg Med Chem Lett,3.1147103E7,10.1016/j.bmcl.2019.05.039,224,Q9BQB6,Vitamin k epoxide reductase complex subunit 1 isoform 1,Homo sapiens,8.8,nM,=,8.06,false,true,Enzyme,"impc,eva,ot_genetics_portal,chembl"
CHEMBL1936,"CHEMBL2105717,CHEMBL2180602,CHEMBL377300,CHEMBL1908391,CHEMBL603469,CHEMBL101253,CHEMBL469883,CHEMBL3989926,CHEMBL487864,CHEMBL1946170,CHEMBL1171837,CHEMBL2206278,CHEMBL477772,CHEMBL259247,CHEMBL1336,CHEMBL1277072,CHEMBL572881,CHEMBL535,CHEMBL558752,CHEMBL608533,CHEMBL415049,CHEMBL2029988,CHEMBL2079588,CHEMBL1721885,CHEMBL941,CHEMBL1908397,CHEMBL1278146,CHEMBL1614710,CHEMBL255863,CHEMBL576982,CHEMBL1289926,CHEMBL502835,CHEMBL1421,CHEMBL223360,CHEMBL124660,CHEMBL1230609,CHEMBL491473,CHEMBL522892","573133,1363819,371147,447935,276734,568338,1037721,426660,1342038,522730,1445911,568340,1377987,447859,649637,1248758,494834,1441419,2197797,1248752,1102616,714130,716337,165012,88797,361469,13048,363089,713045,205165,343041,1277553,489525,692959,441862,456867,597145,608601","CHEMBL1274457,CHEMBL3636903,CHEMBL946289,CHEMBL1908486,CHEMBL1908490,CHEMBL1908487,CHEMBL1908489,CHEMBL4020520,CHEMBL2033418,CHEMBL4330207,CHEMBL2319493,CHEMBL3372651,CHEMBL981416,CHEMBL1908488,CHEMBL1244473,CHEMBL2186463,CHEMBL946386,CHEMBL1061901,CHEMBL3998346,CHEMBL2213408,CHEMBL2434540,CHEMBL1787525,CHEMBL1908483,CHEMBL4320885,CHEMBL4839226,CHEMBL1285787",1,LITERATURE,"ACS Med Chem Lett,Blood,Bioorg Med Chem Lett,J Med Chem,Nat Biotechnol,Eur J Med Chem","1.8554909E7,3.0188734E7,1.9654408E7,2.3098265E7,2.4900421E7,2.399904E7,3.4351741E7,2.6396681E7,1.8183025E7,2.1429632E7,2.2037378E7,2.2168626E7,2.7914362E7,1.9320489E7,1.8942827E7,2.0925433E7,2.1028894E7,2.4951334E7,2.8991465E7,2.3273517E7,3.0807144E7","10.1021/jm2009925,10.1038/nbt.1990,10.1016/j.ejmech.2016.11.052,10.1021/jm8012129,10.1021/acs.jmedchem.1c00678,10.1016/j.ejmech.2011.02.057,10.1021/ml300214g,10.1021/jm101036c,10.1021/acs.jmedchem.8b01092,10.1016/j.bmcl.2013.08.037,10.1182/blood-2009-05-222034,10.1021/jm801050k,10.1021/ml500526p,10.1016/j.bmcl.2012.11.111,10.1038/nbt1358,10.1016/j.bmcl.2014.05.097,10.1021/acs.jmedchem.8b01925,10.1021/jm301085w,10.1021/jm100189a,10.1016/j.bmcl.2008.05.089,10.1021/acs.jmedchem.7b00841",238,P10721,Stem cell growth factor receptor,Homo sapiens,"2.1,12.0,12.59,20.0,2.4,1.8,10.0,6.0,0.57,7.1,7.7,4.7,1.6,1.3,14.0,0.27,2.0,1.0,2.7,5.1,6.1,0.49,1.7,0.25,18.0,17.0,8.0,4.0,14.7,0.21",nM,=,"8.89,8.7,9.57,8.21,8.57,7.77,7.92,8.1,8.29,9.6,7.83,7.85,9.31,7.9,8.68,7.7,9.68,8.33,8.62,9.24,8.15,8.11,8.22,8.8,8.77,8.74,9.0,8.0,7.75,8.4","false,true","false,true",Kinase,"uniprot_literature,impc,eva,orphanet,intogen,ot_genetics_portal,chemicalProbes,clingen,chembl,eva_somatic,uniprot_variants,cancer_gene_census,impc,intogen,chembl,eva_somatic,cancer_gene_census,uniprot_literature,impc,eva,orphanet,intogen,ot_genetics_portal,clingen,chembl,uniprot_variants,eva_somatic,cancer_gene_census,uniprot_literature,impc,eva,orphanet,intogen,ot_genetics_portal,clingen,chembl,eva_somatic,uniprot_variants,cancer_gene_census,chemicalProbes,impc,eva,intogen,ot_genetics_portal,chembl,eva_somatic,cancer_gene_census"
CHEMBL1937,"CHEMBL4283683,CHEMBL1801250,CHEMBL3621988,CHEMBL3086767,CHEMBL1213457,CHEMBL487253,CHEMBL1213492,CHEMBL1851943,CHEMBL2408241,CHEMBL325041,CHEMBL2105763,CHEMBL2364628,CHEMBL27759,CHEMBL343448,CHEMBL2408247,CHEMBL98,CHEMBL3693786,CHEMBL2408243,CHEMBL3622533,CHEMBL2408240,CHEMBL2408246,CHEMBL483254,CHEMBL609583,CHEMBL598797,CHEMBL272980,CHEMBL48310,CHEMBL99,CHEMBL3086768,CHEMBL235191,CHEMBL2408238,CHEMBL2408244,CHEMBL2408242,CHEMBL2408239,CHEMBL408513,CHEMBL2103863,CHEMBL2408245","1572652,399340,1572653,1604238,1572654,1604239,1572655,11305,435188,2323131,499179,434834,1376133,246935,1572649,685336,1572650,1965665,603809,1540500,2027023,1192622,1162323,1378033,11501,74170,187372,453911,1966216,1572656,1572657,685301,36237,1572658,592384,1572651","CHEMBL1804720,CHEMBL4312256,CHEMBL4771413,CHEMBL3391447,CHEMBL1068528,CHEMBL3088540,CHEMBL4684702,CHEMBL4842901,CHEMBL1216983,CHEMBL2410098,CHEMBL4401321,CHEMBL4771430,CHEMBL3598913,CHEMBL5113656,CHEMBL4771380,CHEMBL4338810,CHEMBL2410191,CHEMBL1065581",1,LITERATURE,"Nat Chem Biol,ACS Med Chem Lett,Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Medchemcomm,J Nat Prod,Eur J Med Chem","2.3829483E7,3.0735902E7,1.9906529E7,2.0143778E7,3.3992929E7,2.4900743E7,2.013999E7,3.1938461E7,3.3143937E7,3.2608981E7,3.1117517E7,2.1080647E7,3.1986406E7,2.563712E7,2.4164245E7","10.1021/ml400158k,10.1016/j.ejmech.2020.112062,10.1021/jm901453q,10.1021/jm101177s,10.1016/j.ejmech.2019.01.077,10.1021/jm400634n,10.1021/acs.jmedchem.0c00830,10.1016/j.bmc.2014.12.066,10.1016/j.ejmech.2020.112844,10.1021/acsmedchemlett.9b00407,10.1016/j.ejmech.2021.113526,10.1021/acs.jmedchem.9b00390,10.1021/np400198r,10.1039/C1MD00199J,10.1016/j.bmcl.2009.10.118,10.1038/nchembio.313",11206,Q92769,Histone deacetylase 2,Homo sapiens,"0.85,0.42,22.0,0.51,19.0,10.0,110.0,1100.0,3.0,0.13,0.23,0.112,48.0,0.12,1.6,1.2,0.06,0.65,70.0,3.5,800.0,0.81,15.44,0.038,0.22,147.0,0.25,0.04,16.0,9.0,12.6,4.0,45.0",nM,=,"10.4,9.89,9.66,7.81,9.95,9.29,9.6,7.35,6.96,8.92,8.52,7.9,7.72,9.07,7.32,8.8,9.64,6.83,6.1,8.46,9.38,10.42,9.92,7.8,9.19,9.09,8.0,10.22,7.66,5.96,7.16,8.4,8.05",false,"false,true",Epigenetic,"impc,chembl,chemicalProbes,chembl"
